X,Y,item,pagerank,chosen
-91.39832,7.6068587,mmap,6.0071851872866045e-05,0.0
-3.628281,3.5413463,design paradigm,6.0071851872866045e-05,0.0
39.49772,39.792118,thermodynamic system,6.0071851872866045e-05,0.0
30.058323,-91.36988,accessory abducens nucleus,6.0071851872866045e-05,0.0
43.363964,-22.876673,simulation argument,6.0071851872866045e-05,0.0
27.183287,20.986757,intelligence cycle (target-centric approach),6.0071851872866045e-05,0.0
-68.30789,-40.65866,windows subsystem for linux,6.0071851872866045e-05,0.0
21.226143,-20.20496,psychic equivalence,6.0071851872866045e-05,0.0
-14.822353,65.52101,subject-expectancy effect,6.0071851872866045e-05,0.0
19.839424,-27.807749,oxytocin,6.0071851872866045e-05,0.0
63.731415,-34.661743,dialectical naturalism,6.0071851872866045e-05,0.0
-27.140375,58.28551,obscurantism,6.0071851872866045e-05,0.0
39.00128,-44.217743,primary sensory cortex,6.0071851872866045e-05,0.0
87.17702,-12.608401,boston micromachines corporation,6.0071851872866045e-05,0.0
-3.5110664,43.480915,fuzzy concept,6.0071851872866045e-05,0.0
6.6563983,66.05215,noisy channel coding theorem,6.0071851872866045e-05,0.0
12.580706,-34.787014,animal language,6.0071851872866045e-05,0.0
-0.24392568,55.770847,bootstrapping,6.0071851872866045e-05,0.0
64.04505,-35.29224,climate justice,6.0071851872866045e-05,0.0
11.858806,-35.98547,brain in a vat,5.17363096341892e-05,0.0
-40.872044,79.25138,borůvka's algorithm,5.17363096341892e-05,0.0
36.46456,-46.78458,gene-environment correlation,4.850411520424176e-05,0.0
36.40512,-47.011574,behavioural genetics,5.9752335785838974e-05,0.0
35.6971,-48.99462,american osteopathic board of neurology and psychiatry,0.00020162451678334641,0.0
-0.87358767,59.33803,lpboost,4.645462322705648e-05,0.0
-22.649925,-21.45759,iowa electronic markets,4.645462322705648e-05,0.0
-3.646934,94.981964,isdb-t international,0.00040132392066087363,0.0
-12.994486,48.123383,directed acyclic graph,0.00011034707300877458,0.0
12.949904,25.685722,social media,0.00019917111069747015,0.0
-10.190224,33.554455,foxp2 and human evolution,0.0010218903898506864,0.0
-29.083317,-30.569431,document-oriented database,0.00028036558342360216,0.0
42.363243,52.577206,dnss point,4.645462322705648e-05,0.0
46.756447,-5.4586453,derivative,7.71487352069172e-05,0.0
12.394951,-34.651142,morgan's canon,0.00023368940337742386,0.0
-14.156294,51.83864,quantum mechanics of time travel,5.9752335785838974e-05,0.0
26.83575,-52.77062,affect theory,5.5121476309862635e-05,0.0
75.92949,40.245705,forest informatics,5.076529063887106e-05,0.0
19.767508,-29.160877,empathizing–systemizing theory,5.076529063887106e-05,0.0
57.281055,-60.30671,global positioning system,5.164415872443046e-05,0.0
-42.920914,54.018055,sigma-algebra,5.164415872443046e-05,0.0
-38.72362,7.908919,calais (reuters product),5.164415872443046e-05,0.0
-50.320663,-45.117504,game engine,8.168560541127241e-05,0.0
74.94505,0.31274286,spatial epidemiology,8.900313265106891e-05,0.0
-3.133869,-27.293888,team-based learning,4.756481117282326e-05,0.0
-39.853756,-6.495662,identity theft,4.756481117282326e-05,0.0
-24.089323,52.863285,mushin (mental state),4.756481117282326e-05,0.0
-35.15172,-14.914572,data archiving,4.756481117282326e-05,0.0
-34.918896,-15.218811,data dissemination,4.756481117282326e-05,0.0
24.632635,32.39147,daubert standard,4.756481117282326e-05,0.0
-34.892017,-15.352723,data citation,4.756481117282326e-05,0.0
-22.897554,11.816855,b:sql,7.400568207549205e-05,0.0
12.876791,25.479801,general data protection regulation,4.756481117282326e-05,0.0
-56.223892,37.718178,openvera,4.756481117282326e-05,0.0
12.459049,-34.67049,u.s. navy marine mammal program,4.756481117282326e-05,0.0
-50.348694,31.833038,relationalism,4.756481117282326e-05,0.0
-31.050486,3.525407,organic user interface,4.756481117282326e-05,0.0
6.526953,65.899895,a symbolic analysis of relay and switching circuits,4.756481117282326e-05,0.0
7.2226996,-56.1287,phantom limb,5.137436758085746e-05,0.0
-68.79835,-18.55775,scada,5.137436758085746e-05,0.0
-21.704073,-62.018288,mechanical aptitude,5.15154344029763e-05,0.0
47.015144,-49.735416,mismatch negativity,5.15154344029763e-05,0.0
8.521065,-23.535208,moral epistemology,5.15154344029763e-05,0.0
-83.765465,23.357012,ibm z13 (microprocessor),5.15154344029763e-05,0.0
-40.829254,77.22575,floyd–warshall algorithm,5.15154344029763e-05,0.0
6.5631614,-55.94054,sensitivity (human),4.850411520424176e-05,0.0
53.236652,-46.07428,fingerprint recognition,0.0005028176370466299,0.0
21.212772,78.5121,xy model,5.187582279222071e-05,0.0
-37.615005,74.83516,w. t. tutte,5.187582279222071e-05,0.0
48.849026,3.9565942,natural neighbor interpolation,8.603382565538805e-05,0.0
-56.04183,52.070717,reed-muller expansion,5.663883956827991e-05,0.0
22.523582,62.56498,hannan–quinn information criterion,5.663883956827991e-05,0.0
53.268806,-45.93114,biometrics in schools,5.663883956827991e-05,0.0
53.2276,-45.98343,government database,5.663883956827991e-05,0.0
-46.89492,60.30135,probabilistic proposition,5.663883956827991e-05,0.0
35.71345,-49.06611,developmental neurorehabilitation,5.663883956827991e-05,0.0
21.609686,78.5462,hopfield net,5.663883956827991e-05,0.0
-47.167168,-42.901142,teknomo–fernandez algorithm,5.663883956827991e-05,0.0
-14.003465,48.324795,reinforcement,5.847087134833096e-05,0.0
-58.314663,43.395725,digital current loop interface,5.847087134833096e-05,0.0
-38.42036,77.32731,ford–fulkerson algorithm,5.847087134833096e-05,0.0
17.242,44.92705,sensitivity and specificity,5.847087134833096e-05,0.0
-47.025444,51.97952,nor gate,5.847087134833096e-05,0.0
-38.76618,74.20022,benny sudakov,5.847087134833096e-05,0.0
-15.7023,35.75615,readability,5.847087134833096e-05,0.0
-27.166857,59.298336,splitting (psychology),5.847087134833096e-05,0.0
8.275642,-23.617748,reformed epistemology,5.847087134833096e-05,0.0
-26.17847,-60.258465,grey goo,4.821747646584202e-05,0.0
-41.010532,-39.97572,australian holographics,4.821747646584202e-05,0.0
-87.30315,1.4497362,bus contention,4.821747646584202e-05,0.0
-48.225086,32.045418,composition (objects),4.821747646584202e-05,0.0
-32.13857,-42.78909,optical motion capture,4.821747646584202e-05,0.0
35.26134,61.79703,langevin dynamics,4.821747646584202e-05,0.0
8.974908,5.585774,subgoal labeling,4.821747646584202e-05,0.0
-38.75361,-22.757109,free music,8.568750365995107e-05,0.0
-22.301853,-61.62106,topology,4.821747646584202e-05,0.0
21.799696,-4.6726947,cognitive modeling,4.821747646584202e-05,0.0
-23.389206,2.577244,entity linking,4.821747646584202e-05,0.0
53.24796,-46.32311,european association for biometrics,4.830415997717204e-05,0.0
50.043633,-31.388891,peripheral nervous system,4.830415997717204e-05,0.0
50.56059,3.7678506,juce,0.00036147959961615615,0.0
-38.866116,-71.66313,seth roberts,0.00010857727110149173,0.0
-41.463272,-61.74634,cardiacsense ltd,4.779264614635416e-05,0.0
21.585432,-36.88519,mindfulness,4.779264614635416e-05,0.0
-47.01806,-18.34726,accord.net,4.779264614635416e-05,0.0
50.67018,3.7454584,opus (audio format),0.000421641194639854,0.0
-44.705906,-63.944527,heads-up display,0.00011328444969302894,0.0
21.182812,78.424614,order operator,0.00014908809288055366,0.0
32.158096,-12.884503,hierarchical organization,0.00027878587458195247,0.0
-14.413082,-86.24288,google street view,0.0007721092956128339,0.0
26.828522,-29.562565,constructivism (psychological school),4.4087044652657724e-05,0.0
-55.986954,52.918774,negation normal form,0.0005586321273652278,0.0
-91.34176,7.597664,pdp-11,4.863781620581027e-05,0.0
60.168495,-63.73311,defense support program,4.863781620581027e-05,0.0
74.05831,-49.181877,variations of green,0.0003426626297141407,0.0
50.684425,57.9134,william w. cooper,9.940083368701267e-05,0.0
-14.486902,-85.85948,ipix,4.863781620581027e-05,0.0
-14.45017,-86.101006,volumetric video,4.863781620581027e-05,0.0
-37.770844,-50.82048,parallax mapping,0.00011061077938270167,0.0
12.466246,55.616924,fungible information,8.838502764914091e-05,0.0
49.76884,-32.843906,psychedelic drug,0.0006423034613141842,0.0
-29.62975,-77.95802,orion's arm,4.863781620581027e-05,0.0
-9.386963,-50.303867,programmable sound generator,0.00015112798628034955,0.0
24.769665,-14.534959,emotional freedom technique,0.0003736457348210889,0.0
-91.29499,7.5880165,bank switching,7.908452412213257e-05,0.0
-41.612606,51.557816,inclusive or,0.0005231977857898636,0.0
21.151154,78.47821,wolff algorithm,0.00019292185357963127,0.0
21.500345,-4.3211412,janine benyus,0.0004370828023016805,0.0
-14.6028385,19.599081,creole language,5.3636187321211154e-05,0.0
-42.189785,-63.16555,wireless ambulatory ecg,5.3636187321211154e-05,0.0
-12.766967,-42.08224,object recognition,5.3636187321211154e-05,0.0
-9.366486,-50.127583,sound card mixer,5.3636187321211154e-05,0.0
13.605143,-28.040545,telos,5.3636187321211154e-05,0.0
21.79473,78.05552,square-lattice ising model,5.3636187321211154e-05,0.0
-36.695312,75.60552,graham brightwell,4.39642353886501e-05,0.0
-79.77841,-23.176973,synchronous programming,4.39642353886501e-05,0.0
-36.07432,77.95794,random graph,4.39642353886501e-05,0.0
43.681587,-30.917816,microwave auditory effect,4.39642353886501e-05,0.0
-87.38359,9.288658,"always on, always connected",0.00027663356111406567,0.0
39.2361,-67.33036,cmy color model,4.39642353886501e-05,0.0
40.026337,-66.70605,color scheme,0.00011374482074242629,0.0
-87.66187,19.242613,computer-aided proof,4.39642353886501e-05,0.0
-82.285995,19.58507,round-off error,4.39642353886501e-05,0.0
39.985977,-63.909492,romanticism in science,4.39642353886501e-05,0.0
-31.368845,26.23335,implicit relational assessment procedure,6.961575424294554e-05,0.0
-79.09634,29.044863,arithmetic logic unit,6.961575424294554e-05,0.0
17.258072,45.188343,statistical conclusion validity,6.961575424294554e-05,0.0
-2.9075787,6.224031,rapid application development,6.961575424294554e-05,0.0
33.918415,53.73799,hybrid systems visual modeler,6.961575424294554e-05,0.0
-24.162983,52.9455,,6.961575424294554e-05,0.0
21.528833,77.839966,conformal bootstrap,6.961575424294554e-05,0.0
-3.978175,31.92239,semantic decision table,6.961575424294554e-05,0.0
21.68786,77.76399,kuramoto model,6.961575424294554e-05,0.0
53.73669,71.39219,monge-kantorovich transportation problem,6.961575424294554e-05,0.0
-6.9411955,67.19965,credit derivatives,6.961575424294554e-05,0.0
48.243168,75.11647,cohen's h,6.961575424294554e-05,0.0
-1.1507396,40.995304,algebraic semantics (mathematical logic),6.961575424294554e-05,0.0
44.176247,56.75708,mabinogion sheep problem,6.961575424294554e-05,0.0
57.947693,19.64927,bias tee,6.961575424294554e-05,0.0
59.805794,19.33459,elliptical filter,6.961575424294554e-05,0.0
45.278053,27.262003,servomechanism,6.961575424294554e-05,0.0
-41.624527,46.600777,buridan formula,6.961575424294554e-05,0.0
57.269176,11.70861,convolution reverb,6.961575424294554e-05,0.0
82.33759,16.080708,autocorrelation matrix,6.961575424294554e-05,0.0
82.81371,16.5487,galton's problem,5.187223960121908e-05,0.0
79.872185,15.18697,cross correlation,5.187223960121908e-05,0.0
84.23154,18.661243,covariance and correlation,5.187223960121908e-05,0.0
85.31414,18.586447,mean dependence,5.187223960121908e-05,0.0
84.14378,17.766071,multiple correlation,5.187223960121908e-05,0.0
34.863068,-1.035025,pytorch,0.000115179898384922,0.0
82.578224,16.257141,partial autocorrelation function,5.187223960121908e-05,0.0
-40.068058,28.550718,picolisp,5.187223960121908e-05,0.0
50.84209,49.214314,direct simulation monte carlo,5.531458673125887e-05,0.0
-66.50476,33.994286,symmetry group,5.531458673125887e-05,0.0
-26.48237,55.139378,vicious circle,5.531458673125887e-05,0.0
-67.72692,32.557636,determinant,5.531458673125887e-05,0.0
-23.137682,-17.51833,department of defense architecture framework,0.00022084792719391402,0.0
-14.166641,51.805115,causal structure,5.531458673125887e-05,0.0
-85.12114,23.785952,modulo operation,5.531458673125887e-05,0.0
-16.77651,51.996593,goodhart's law,5.531458673125887e-05,0.0
67.93722,-16.135796,michel hénon,8.083102326968422e-05,0.0
68.714615,-15.604755,otto rössler,5.0384315353361924e-05,0.0
68.75973,-15.702819,nonlinear system,4.935500306363972e-05,0.0
45.983944,18.710918,kernel perceptron,4.935500306363972e-05,0.0
64.31518,-18.461334,generations (book),4.935500306363972e-05,0.0
8.86583,31.826023,website correlation,4.935500306363972e-05,0.0
8.454107,31.991623,geolocation,4.935500306363972e-05,0.0
65.89206,-12.330876,instantaneously trained neural networks,5.1755454497682e-05,0.0
9.693576,32.548347,http cookie,5.1755454497682e-05,0.0
14.464487,28.84274,attention inequality,5.1755454497682e-05,0.0
5.8177686,31.014196,analytic applications,8.432061666403079e-05,0.0
27.402058,36.57538,contempt of cop,5.1755454497682e-05,0.0
27.359129,36.21743,police harassment,5.1755454497682e-05,0.0
25.968973,35.25662,ticket quota,5.1755454497682e-05,0.0
14.60887,28.099453,complex network,5.1755454497682e-05,0.0
68.297134,-13.146931,robert shaw (physicist),8.432061666403079e-05,0.0
69.40202,46.740223,welfare biology,6.0574443732428304e-05,0.0
56.540684,38.802475,bayesian regression,6.0574443732428304e-05,0.0
69.53459,47.07039,genetic erosion,5.00885266523301e-05,0.0
69.545265,47.121822,tyranny of small decisions,5.00885266523301e-05,0.0
64.57142,-35.33845,ecopsychology,5.00885266523301e-05,0.0
75.08545,39.528046,permaculture,8.155482404659614e-05,0.0
75.589645,39.118923,dehesa,5.1852061933477163e-05,0.0
-3.1348433,62.029198,chaid,5.1852061933477163e-05,0.0
31.39949,52.58059,class membership probabilities,5.1852061933477163e-05,0.0
76.28378,39.451927,seed tree,5.1852061933477163e-05,0.0
70.2289,43.11589,fisheries science,8.155482404659614e-05,0.0
70.18573,43.0892,population dynamics of fisheries,8.95248974983113e-05,0.0
-12.008175,54.67549,economic inequality,5.1852061933477163e-05,0.0
69.325424,-7.8606277,wavelet transform,5.1852061933477163e-05,0.0
-55.95364,54.267117,petrick's method,5.1852061933477163e-05,0.0
-42.499733,42.895836,higher-order grammar,5.1852061933477163e-05,0.0
-55.90181,52.955032,disjunctive normal form,8.95248974983113e-05,0.0
-15.533475,35.9256,bible in basic english,5.1852061933477163e-05,0.0
-27.223402,17.008324,structured programming,5.1852061933477163e-05,0.0
-12.6075945,8.60145,roman square capitals,5.1852061933477163e-05,0.0
19.331024,-80.39436,pinhole glasses,5.1852061933477163e-05,0.0
30.1108,-69.590065,glossary of philosophy,5.1852061933477163e-05,0.0
33.863647,10.374051,infer.net,5.1852061933477163e-05,0.0
-16.475948,-87.04831,copyright aspects of hyperlinking and framing,5.1852061933477163e-05,0.0
18.26108,41.88763,trend estimation,5.1852061933477163e-05,0.0
-18.049627,-1.970006,comparison of web search engines,5.1852061933477163e-05,0.0
25.712132,0.16936666,coccinelle (software),5.1852061933477163e-05,0.0
32.007656,-67.13618,magnocellular cell,5.1852061933477163e-05,0.0
-19.188004,7.778906,taxonomy (general),8.229876984979945e-05,0.0
9.601629,31.801893,web traffic,5.1852061933477163e-05,0.0
39.878826,-66.568535,charles albert keeley,5.1852061933477163e-05,0.0
-38.108456,34.233494,query language,5.1852061933477163e-05,0.0
31.217539,52.44394,heuristics in judgment and decision-making,5.1852061933477163e-05,0.0
66.452385,-15.09337,bouncing ball dynamics,5.1852061933477163e-05,0.0
-6.9047713,66.61486,scientific computing,5.973811895015531e-05,0.0
17.752323,-77.01789,electronic media and sleep,5.973811895015531e-05,0.0
38.06279,22.516535,induction loop,5.973811895015531e-05,0.0
-30.552002,15.255276,low-code development platform,5.973811895015531e-05,0.0
-41.424805,19.65513,twitterbot,5.973811895015531e-05,0.0
-27.73154,15.342232,tads,5.973811895015531e-05,0.0
-9.107312,15.7172165,parallel text,5.973811895015531e-05,0.0
-86.47337,-28.010197,distributed shared memory,5.973811895015531e-05,0.0
-87.23488,9.4587555,event-driven architecture,5.973811895015531e-05,0.0
-87.14995,10.595765,ibm system z10,5.973811895015531e-05,0.0
-73.8825,6.6347094,sups,5.973811895015531e-05,0.0
-83.88627,-14.883511,power architecture,4.571901515282919e-05,0.0
-16.823973,32.951008,poto and cabengo,4.571901515282919e-05,0.0
-16.09806,32.30576,cant (language),4.571901515282919e-05,0.0
-29.146187,15.527706,low-code development platforms,7.542177726594816e-05,0.0
-38.201748,33.01633,projection (mathematics),4.571901515282919e-05,0.0
-79.21214,28.840334,bit manipulation,4.571901515282919e-05,0.0
-79.155075,28.959473,logical operator,4.571901515282919e-05,0.0
-38.386604,58.68392,classifying topos,4.571901515282919e-05,0.0
-83.28284,-15.22422,octopiler,9.526019563541263e-05,0.0
-72.002975,-11.190298,digital signal controller,5.6782215814490423e-05,0.0
-46.981213,44.68055,cambridge university moral sciences club,5.6782215814490423e-05,0.0
-66.67618,31.377758,counterfactual quantum computation,5.6782215814490423e-05,0.0
-26.800022,78.462975,near polygon,0.0003853511767334935,0.0
-55.223694,45.087444,tri-state buffer,4.6653581566002274e-05,0.0
-56.591858,54.02677,mendelian inheritance,4.6653581566002274e-05,0.0
20.065317,-1.3610591,linear genetic programming,4.6653581566002274e-05,0.0
-6.430861,12.958604,systemic functional grammar,5.995522516858048e-05,0.0
44.61613,39.70854,compressed sensing in speech signals,9.022994585488261e-05,0.0
